scope,family,model,n_pairs,mean_rel_naive_delta,median_rel_naive_delta,win_rate_rel_naive,mean_mase_delta,median_mase_delta,win_rate_mase,mean_mae_delta,median_mae_delta,win_rate_mae,mean_pocid_delta,median_pocid_delta,win_rate_pocid
combined_quarterly|spectral_entropy|Low,transformer,auto_tft,397,0.3262067332609277,0.05120059561577017,0.5667506297229219,0.25940444429788123,0.05137041710071699,0.5667506297229219,74.14365025535731,10.510197399155686,0.5667506297229219,-0.00818639798488665,0.0,0.32997481108312343
combined_quarterly|spectral_entropy|Medium,mlforecast,auto_lr,409,0.20403729691791528,0.12871398353546382,0.6528117359413202,0.19785337074915854,0.12086419732961379,0.6528117359413202,51.058417266046895,32.51370927423807,0.6528117359413202,0.040342298288508556,0.0,0.4400977995110024
combined_quarterly|spectral_entropy|Medium,mlforecast,auto_rf,409,0.07337197114008155,0.06587620168885588,0.5843520782396088,0.13139953118175846,0.06258448293703156,0.5843520782396088,49.21405139659232,17.10162603860408,0.5843520782396088,0.1152200488997555,0.125,0.5794621026894865
combined_quarterly|spectral_entropy|Medium,mlforecast,auto_ridge,409,0.19247625360967766,0.11474599313149025,0.6577017114914425,0.1902479816117387,0.11213652022480791,0.6577017114914425,50.25876408202539,27.454085523643812,0.6577017114914425,0.03850855745721271,0.0,0.4449877750611247
combined_quarterly|spectral_entropy|Medium,mlforecast,auto_xgb,409,0.06620716047711953,0.05177915919416887,0.58679706601467,0.11348689232516083,0.056658317762334764,0.58679706601467,40.00304191671835,14.09299269027997,0.58679706601467,0.1408924205378973,0.125,0.6405867970660146
combined_quarterly|spectral_entropy|Medium,neuralforecast,auto_lstm,409,-0.051112233919639115,0.008418593197534907,0.530562347188264,0.03520429716586274,0.007832947672267165,0.530562347188264,-38.89684723209954,1.0552381120685084,0.530562347188264,0.03147921760391198,0.0,0.4156479217603912
combined_quarterly|spectral_entropy|Medium,neuralforecast,auto_nhits,409,-0.07835984959319596,-0.045201056134051454,0.4449877750611247,-0.04349042938860993,-0.04628139777468515,0.4449877750611247,-27.09926625584175,-12.435397115974183,0.4449877750611247,-0.019559902200488997,0.0,0.20537897310513448
combined_quarterly|spectral_entropy|Medium,neuralforecast,auto_nlinear,409,0.04888937170478263,0.09000914042765573,0.6601466992665037,0.22885544806160746,0.08420904072007762,0.6601466992665037,70.22026656084,21.429175815400527,0.6601466992665037,0.1656479217603912,0.125,0.5794621026894865
combined_quarterly|spectral_entropy|Medium,statistical,auto_arima,409,0.024431465920745268,-0.021338946798326264,0.44987775061124696,0.0532489342994785,-0.01785489887593017,0.44987775061124696,15.119966970950816,-5.335443297496084,0.44987775061124696,0.09841075794621026,0.0,0.38875305623471884
combined_quarterly|spectral_entropy|Medium,statistical,auto_ets,409,-0.017384626996936686,-0.03431642071919794,0.38875305623471884,-0.030481759421544873,-0.03065300093697587,0.38875305623471884,-15.934694370713249,-7.877997096579861,0.38875305623471884,0.0632640586797066,0.0,0.29095354523227385
combined_quarterly|spectral_entropy|Medium,statistical,auto_sarima,409,-0.17294456979677614,-0.04887580496041166,0.4156479217603912,-0.13555359823507315,-0.03435995016382043,0.4156479217603912,-28.68993580650714,-13.80715544985378,0.4156479217603912,0.022616136919315404,0.0,0.23227383863080683
combined_quarterly|spectral_entropy|Medium,transformer,auto_patchtst,409,0.03526668749282805,0.0011780136903755123,0.5012224938875306,0.18378774505915693,0.0008147379601591842,0.5012224938875306,50.77602248129658,0.09114880929280389,0.5012224938875306,0.08312958435207823,0.125,0.5354523227383863
combined_quarterly|spectral_entropy|Medium,transformer,auto_tft,409,0.19056203117398404,0.024420407825606283,0.5427872860635696,0.15238419825515928,0.022050045262424156,0.5427872860635696,32.83710959482809,4.1630147397650035,0.5427872860635696,-0.0009168704156479218,0.0,0.3080684596577017
combined_monthly|seasonality_evolution|High,mlforecast,auto_lr,348,0.2346792468077325,0.10158653451814637,0.5890804597701149,0.12642342995179323,0.07053380508844906,0.5890804597701149,42.66521997780706,16.615133461643865,0.5890804597701149,0.032567049808429116,0.05555555555555547,0.5028735632183908
combined_monthly|seasonality_evolution|High,mlforecast,auto_rf,348,0.08392005980467519,0.0076510647774772345,0.5057471264367817,0.05487638965243651,0.005966176326778955,0.5057471264367817,-3.1279404645974225,0.9881304269506224,0.5057471264367817,0.0895593869731801,0.1111111111111111,0.6293103448275862
combined_monthly|seasonality_evolution|High,mlforecast,auto_ridge,348,0.2292350350641701,0.07147133818167256,0.5833333333333334,0.1244231924223166,0.05950026991443608,0.5833333333333334,40.9373528847956,15.283376287503161,0.5833333333333334,0.021392081736909322,0.0,0.49712643678160917
